CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41443107,CHARLE'S COUNTRY PAN FRIED CHICKEN,MANHATTAN,2841,8 AVENUE,10039,2122811800,Soul Food,12/5/2012,Violations were cited in the following area(s).,09C,Not Critical,10,A,12/5/2012,4/25/2016,Cycle Inspection / Re-inspection
41380984,DA ANDREA,MANHATTAN,35,WEST 13 STREET,10011,2123671979,Italian,12/7/2012,Violations were cited in the following area(s).,06D,Critical,5,A,12/7/2012,4/25/2016,Cycle Inspection / Re-inspection
40398913,MUMBLES,MANHATTAN,200,EAST   17 STREET,10003,2124776066,American,10/1/2012,Violations were cited in the following area(s).,08A,Not Critical,12,A,10/1/2012,4/25/2016,Cycle Inspection / Re-inspection
40563041,RAY'S CANDY STORE,MANHATTAN,113,AVENUE A,10009,9173407855,American,12/19/2012,Violations were cited in the following area(s).,08A,Not Critical,59,C,12/19/2012,4/25/2016,Cycle Inspection / Re-inspection
41080745,METROPOLITAN ROOM,MANHATTAN,34,WEST   22 STREET,10010,2122060440,American,6/16/2012,Violations were cited in the following area(s).,06A,Critical,12,A,6/16/2012,4/25/2016,Cycle Inspection / Re-inspection
40870509,RED STAR CHINESE RESTAURANT,MANHATTAN,2525,ADAM CLAYTON POWELL JR BOULEVARD,10039,2122819281,Chinese,12/20/2012,Violations were cited in the following area(s).,02G,Critical,52,C,12/20/2012,4/25/2016,Cycle Inspection / Re-inspection
40785103,CAFE RUSTICO II,MANHATTAN,25,WEST   35 STREET,10001,2127361114,Pizza/Italian,10/15/2012,Violations were cited in the following area(s).,04H,Critical,13,A,10/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40398475,PHOENIX GARDEN,MANHATTAN,242,EAST   40 STREET,10016,2129836666,Chinese,9/17/2012,Violations were cited in the following area(s).,09B,Not Critical,5,A,9/17/2012,4/25/2016,Cycle Inspection / Re-inspection
41474931,MCDONALD'S,MANHATTAN,12,PENN STATION,10001,2127366157,American,11/13/2012,Violations were cited in the following area(s).,10B,Not Critical,8,A,11/13/2012,4/25/2016,Cycle Inspection / Re-inspection
40721285,DOMINO'S,MANHATTAN,153,EAST  116 STREET,10029,2128311024,Pizza,12/27/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,12/27/2012,4/25/2016,Cycle Inspection / Re-inspection
40682813,THE RED CAT,MANHATTAN,227,10 AVENUE,10011,2122421122,American,7/17/2012,Violations were cited in the following area(s).,02G,Critical,13,A,7/17/2012,4/25/2016,Cycle Inspection / Re-inspection
40945643,STARBUCKS,MANHATTAN,76,9 AVENUE,10011,6462307145,Caf̩/Coffee/Tea,8/20/2012,Violations were cited in the following area(s).,04N,Critical,12,A,8/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
40368555,IL CORTILE RESTAURANT,MANHATTAN,123,MULBERRY STREET,10013,2122266060,Italian,8/13/2012,Violations were cited in the following area(s).,10F,Not Critical,9,A,8/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41633757,TACO BELL,MANHATTAN,390,8 AVENUE,10001,6464767444,Other,7/2/2012,Violations were cited in the following area(s).,02B,Critical,7,A,7/2/2012,4/25/2016,Cycle Inspection / Initial Inspection
41674655,LA FONDA RESTAURANT AND TAPAS BAR,MANHATTAN,169,EAST  106 STREET,10029,2124107292,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/3/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,10/3/2012,4/25/2016,Cycle Inspection / Re-inspection
41631962,POPEYES LOUISIANA KITCHEN,MANHATTAN,96,WALKER STREET,10013,2122199191,American,10/11/2012,Violations were cited in the following area(s).,05D,Critical,12,A,10/11/2012,4/25/2016,Cycle Inspection / Initial Inspection
41283831,SING SING KARAOKE,MANHATTAN,9,ST MARKS PLACE,10003,2123877800,"Bottled beverages, including water, sodas, juices, etc.",12/11/2012,Violations were cited in the following area(s).,10I,Not Critical,12,A,12/11/2012,4/25/2016,Cycle Inspection / Initial Inspection
41078771,AUNTIE ANNE'S PRETZELS,MANHATTAN,625,8 AVENUE,10018,2122396539,Bagels/Pretzels,4/5/2012,Violations were cited in the following area(s).,06D,Critical,24,B,4/5/2012,4/25/2016,Cycle Inspection / Re-inspection
40739412,APPLEBEE'S,MANHATTAN,234,WEST   42 STREET,10036,2123917414,American,5/16/2012,Violations were cited in the following area(s).,08A,Not Critical,11,A,5/16/2012,4/25/2016,Cycle Inspection / Initial Inspection
41463516,MCDONALD'S,MANHATTAN,404,EAST   14 STREET,10009,2125980045,Hamburgers,11/26/2012,Violations were cited in the following area(s).,02G,Critical,10,A,11/26/2012,4/25/2016,Cycle Inspection / Initial Inspection
41639363,BOTTEGA RESTAURANT,MANHATTAN,1331,2 AVENUE,10021,2122885282,Italian,8/15/2012,Violations were cited in the following area(s).,10B,Not Critical,12,A,8/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40797452,SUSHI SAMBA #7,MANHATTAN,87,7 AVENUE SOUTH,10014,2126917885,Japanese,9/10/2012,Violations were cited in the following area(s).,10F,Not Critical,9,A,9/10/2012,4/25/2016,Cycle Inspection / Re-inspection
40723644,TEN DEGREES,MANHATTAN,121,ST MARKS PLACE,10009,2123588600,American,11/15/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,11/15/2012,4/25/2016,Cycle Inspection / Re-inspection
41376261,BEARD PAPA'S CREAM PUFFS,MANHATTAN,2167,BROADWAY,10024,2127993770,Bakery,3/5/2012,Violations were cited in the following area(s).,08A,Not Critical,15,B,3/5/2012,4/25/2016,Cycle Inspection / Re-inspection
41305738,SUSHI AZABU,MANHATTAN,428,GREENWICH STREET,10013,2122740428,Japanese,9/24/2012,Violations were cited in the following area(s).,09B,Not Critical,24,B,9/24/2012,4/25/2016,Cycle Inspection / Re-inspection
40394723,THE ABBEY PUB,MANHATTAN,237,WEST  105 STREET,10025,2122228713,Irish,3/14/2012,Establishment re-opened by DOHMH,09C,Not Critical,9,C,3/14/2012,4/25/2016,Cycle Inspection / Reopening Inspection
41676543,BLUE SPOON,MANHATTAN,90,WILLIAM STREET,10038,2128098880,American,10/9/2012,Violations were cited in the following area(s).,10H,Not Critical,5,A,10/9/2012,4/25/2016,Cycle Inspection / Initial Inspection
41204508,CAFE CLUNY,MANHATTAN,284,WEST   12 STREET,10014,2122556900,French,9/12/2012,Violations were cited in the following area(s).,02G,Critical,12,A,9/12/2012,4/25/2016,Cycle Inspection / Initial Inspection
41155953,FAT BABY,MANHATTAN,112,RIVINGTON STREET,10002,2125331888,American,5/24/2012,Violations were cited in the following area(s).,04H,Critical,30,C,5/24/2012,4/25/2016,Cycle Inspection / Re-inspection
41411827,PRET A MANGER,MANHATTAN,857,BROADWAY,10003,6465728010,Sandwiches,8/21/2012,Violations were cited in the following area(s).,08C,Not Critical,7,A,8/21/2012,4/25/2016,Cycle Inspection / Initial Inspection
41074315,ROCKWOOD MUSIC HALL,MANHATTAN,184198,ALLEN STREET,10002,2124774155,American,12/6/2012,Violations were cited in the following area(s).,06C,Critical,10,A,12/6/2012,4/25/2016,Cycle Inspection / Re-inspection
40576403,MAYA,MANHATTAN,1191,1 AVENUE,10065,2125851818,Mexican,3/14/2012,Violations were cited in the following area(s).,04J,Critical,46,C,3/14/2012,4/25/2016,Cycle Inspection / Re-inspection
40870509,RED STAR CHINESE RESTAURANT,MANHATTAN,2525,ADAM CLAYTON POWELL JR BOULEVARD,10039,2122819281,Chinese,12/20/2012,Violations were cited in the following area(s).,10D,Not Critical,52,C,12/20/2012,4/25/2016,Cycle Inspection / Re-inspection
40985814,LORELEY RESTAURANT,MANHATTAN,7,RIVINGTON STREET,10002,2122537077,German,5/15/2012,Violations were cited in the following area(s).,04L,Critical,12,A,5/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40368725,CAFE RIAZOR,MANHATTAN,245,WEST   16 STREET,10011,2127272132,Spanish,10/2/2012,Violations were cited in the following area(s).,08C,Not Critical,12,A,10/2/2012,4/25/2016,Cycle Inspection / Re-inspection
41242190,MATILDA,MANHATTAN,647,EAST 11 STREET,10009,2127773355,Mexican,1/31/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,1/31/2012,4/25/2016,Cycle Inspection / Initial Inspection
40576403,MAYA,MANHATTAN,1191,1 AVENUE,10065,2125851818,Mexican,12/27/2012,Violations were cited in the following area(s).,08A,Not Critical,44,C,12/27/2012,4/25/2016,Cycle Inspection / Re-inspection
41543893,SONNIER & CASTLE FOOD,MANHATTAN,532,WEST   46 STREET,10036,2129576481,Continental,5/11/2012,Violations were cited in the following area(s).,02B,Critical,12,A,5/11/2012,4/25/2016,Cycle Inspection / Re-inspection
40482597,BROADWAY THEATRE,MANHATTAN,1681,BROADWAY,10019,2125867610,American,6/29/2012,Violations were cited in the following area(s).,10J,Not Critical,12,A,6/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41330376,JAKE'S SALOON,MANHATTAN,202,9 AVENUE,10011,2123665110,American,12/19/2012,Violations were cited in the following area(s).,04H,Critical,10,A,12/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
40922528,DOMINO'S,MANHATTAN,1396,1 AVENUE,10021,2127728100,Pizza,3/1/2012,Violations were cited in the following area(s).,08A,Not Critical,13,A,3/1/2012,4/25/2016,Cycle Inspection / Re-inspection
41352260,/ L'ECOLE,MANHATTAN,462,BROADWAY,10013,2122193300,French,11/28/2012,Violations were cited in the following area(s).,08A,Not Critical,19,B,11/28/2012,4/25/2016,Cycle Inspection / Re-inspection
41308044,RELISH CONCESSIONS & EVENT CATERING,MANHATTAN,0,INSIDE CENTRAL PARK,10065,2127726536,American,6/11/2012,Violations were cited in the following area(s).,02G,Critical,15,B,6/11/2012,4/25/2016,Cycle Inspection / Re-inspection
40371805,TY'S,MANHATTAN,114,CHRISTOPHER STREET,10014,2127419641,American,5/30/2012,Violations were cited in the following area(s).,08A,Not Critical,13,A,5/30/2012,4/25/2016,Cycle Inspection / Initial Inspection
41250770,BARRAMUNDI,MANHATTAN,67,CLINTON STREET,10002,2125296999,American,5/9/2012,Violations were cited in the following area(s).,10F,Not Critical,9,A,5/9/2012,4/25/2016,Cycle Inspection / Re-inspection
40611024,MADAME X,MANHATTAN,94,WEST HOUSTON STREET,10012,2125390808,American,9/25/2012,Violations were cited in the following area(s).,10F,Not Critical,20,B,9/25/2012,4/25/2016,Cycle Inspection / Re-inspection
40587698,STARBUCKS,MANHATTAN,540,COLUMBUS AVENUE,10024,2124964163,Caf̩/Coffee/Tea,10/22/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,10/22/2012,4/25/2016,Cycle Inspection / Initial Inspection
41418529,SUBWAY,MANHATTAN,201,EAST  116 STREET,10029,2129965864,American,12/13/2012,Violations were cited in the following area(s).,06F,Critical,11,A,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
40750766,ZARO'S BREAD BASKET,MANHATTAN,2,PENN PLAZA,10121,2122920150,Bakery,3/21/2012,Violations were cited in the following area(s).,06C,Critical,10,A,3/21/2012,4/25/2016,Cycle Inspection / Re-inspection
41393625,DIG INN SEASONAL MARKET,MANHATTAN,80,PINE STREET,10005,2127851110,American,9/19/2012,Violations were cited in the following area(s).,08A,Not Critical,12,A,9/19/2012,4/25/2016,Cycle Inspection / Re-inspection
41191355,MCDONALD'S,MANHATTAN,14,EAST   47 STREET,10017,2126978148,Hamburgers,12/12/2012,Violations were cited in the following area(s).,06D,Critical,8,A,12/12/2012,4/25/2016,Cycle Inspection / Re-inspection
41602484,SATURDAYS SURF NYC,MANHATTAN,31,CROSBY STREET,10013,2129667875,Caf̩/Coffee/Tea,5/29/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,5/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41416221,EL RANCHITO DEL AGAVE,MANHATTAN,476,9 AVENUE,10018,2129041198,Mexican,12/4/2012,Violations were cited in the following area(s).,10F,Not Critical,25,B,12/4/2012,4/25/2016,Cycle Inspection / Re-inspection
41577920,BISTRO 61,MANHATTAN,1113,1 AVENUE,10065,2122236220,French,12/19/2012,Violations were cited in the following area(s).,06E,Critical,13,A,12/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
41602484,SATURDAYS SURF NYC,MANHATTAN,31,CROSBY STREET,10013,2129667875,Caf̩/Coffee/Tea,10/22/2012,Violations were cited in the following area(s).,04N,Critical,11,A,10/22/2012,4/25/2016,Cycle Inspection / Re-inspection
41466937,NEW HON WONG RESTAURANT,MANHATTAN,244,CANAL STREET,10013,2129258468,Chinese,11/21/2012,Violations were cited in the following area(s).,08A,Not Critical,20,B,11/21/2012,4/25/2016,Cycle Inspection / Re-inspection
41645205,KILO,MANHATTAN,857,9 AVENUE,10019,2127078770,American,9/10/2012,Violations were cited in the following area(s).,06E,Critical,7,A,9/10/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
41213444,GOOGLE 5BB,MANHATTAN,76,9 AVENUE,10011,2125657305,American,5/7/2012,Violations were cited in the following area(s).,10I,Not Critical,9,A,5/7/2012,4/25/2016,Cycle Inspection / Initial Inspection
41102723,CAMAJE,MANHATTAN,85,MACDOUGAL STREET,10012,2126738184,French,10/3/2012,Violations were cited in the following area(s).,04L,Critical,13,A,10/3/2012,4/25/2016,Cycle Inspection / Re-inspection
40482597,BROADWAY THEATRE,MANHATTAN,1681,BROADWAY,10019,2125867610,American,1/3/2012,Violations were cited in the following area(s).,10F,Not Critical,4,A,1/3/2012,4/25/2016,Cycle Inspection / Re-inspection
41442084,EL PARADOR CAFE,MANHATTAN,325,EAST   34 STREET,10016,2126796812,Mexican,12/31/2012,Violations were cited in the following area(s).,02G,Critical,10,A,12/31/2012,4/25/2016,Cycle Inspection / Initial Inspection
41104863,GYM SPORTS BAR,MANHATTAN,167,8 AVENUE,10011,2123372439,American,11/20/2012,Violations were cited in the following area(s).,04H,Critical,8,A,11/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
41308044,RELISH CONCESSIONS & EVENT CATERING,MANHATTAN,0,INSIDE CENTRAL PARK,10065,2127726536,American,6/11/2012,Violations were cited in the following area(s).,04L,Critical,15,B,6/11/2012,4/25/2016,Cycle Inspection / Re-inspection
41308304,EMPIRE RESTAURANT OF 1635,MANHATTAN,1635,ST NICHOLAS AVENUE,10040,2129232467,Chinese/Japanese,9/26/2012,Violations were cited in the following area(s).,04N,Critical,10,A,9/26/2012,4/25/2016,Cycle Inspection / Re-inspection
40563041,RAY'S CANDY STORE,MANHATTAN,113,AVENUE A,10009,9173407855,American,12/19/2012,Violations were cited in the following area(s).,04E,Critical,59,C,12/19/2012,4/25/2016,Cycle Inspection / Re-inspection
41424414,DUNKIN' DONUTS,MANHATTAN,2,CORTLANDT STREET,10007,2125663921,Donuts,10/19/2012,Violations were cited in the following area(s).,05D,Critical,12,A,10/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
40573964,BREAD MARKET CAFE,MANHATTAN,1290,6 AVENUE,10119,2129575677,American,8/29/2012,Violations were cited in the following area(s).,04L,Critical,12,A,8/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41613181,JUICE PRESS,MANHATTAN,1050,3 AVENUE,10065,2124860157,"Juice, Smoothies, Fruit Salads",9/7/2012,Violations were cited in the following area(s).,10J,Not Critical,7,A,9/7/2012,4/25/2016,Cycle Inspection / Re-inspection
41518177,AU BON PAIN,MANHATTAN,525,EAST   68 STREET,10065,2127467642,American,10/19/2012,Violations were cited in the following area(s).,02G,Critical,9,A,10/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
40606772,GEMINI DINER,MANHATTAN,641,2 AVENUE,10016,2125322143,American,10/3/2012,Violations were cited in the following area(s).,04M,Critical,12,A,10/3/2012,4/25/2016,Cycle Inspection / Re-inspection
41463512,MCDONALD'S,MANHATTAN,824,3 AVENUE,10022,6469186885,Hamburgers,7/16/2012,Violations were cited in the following area(s).,04M,Critical,13,A,7/16/2012,4/25/2016,Cycle Inspection / Initial Inspection
41056159,LA MASSERIA,MANHATTAN,235237,WEST   48 STREET,10036,2125822111,Italian,4/10/2012,Violations were cited in the following area(s).,06C,Critical,13,A,4/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41463532,TAORMINA RISTORANTE,MANHATTAN,145,MULBERRY STREET,10013,2126252332,Italian,7/2/2012,Violations were cited in the following area(s).,04N,Critical,12,A,7/2/2012,4/25/2016,Cycle Inspection / Re-inspection
41600160,STARBUCKS,MANHATTAN,11011109,AVENUE OF THE AMERICAS,10036,2123823917,Caf̩/Coffee/Tea,7/23/2012,Violations were cited in the following area(s).,10B,Not Critical,4,A,7/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
41540102,GREAT WALL,MANHATTAN,2234,1 AVENUE,10029,2124264888,Chinese,4/20/2012,Violations were cited in the following area(s).,06E,Critical,17,B,4/20/2012,4/25/2016,Cycle Inspection / Re-inspection
40368725,CAFE RIAZOR,MANHATTAN,245,WEST   16 STREET,10011,2127272132,Spanish,10/2/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,10/2/2012,4/25/2016,Cycle Inspection / Re-inspection
41677480,PUNJABI TADKA KABAB,MANHATTAN,688,10 AVENUE,10019,2129560185,Indian,7/30/2012,Violations were cited in the following area(s).,10D,Not Critical,12,A,7/30/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
41593315,MUMTAZ,MANHATTAN,1582,YORK AVENUE,10028,2128794797,Indian,6/28/2012,Violations were cited in the following area(s).,02H,Critical,11,A,6/28/2012,4/25/2016,Cycle Inspection / Re-inspection
40607926,BISTRO LES AMIS,MANHATTAN,180,SPRING STREET,10012,2122268645,French,10/2/2012,Violations were cited in the following area(s).,02G,Critical,12,A,10/2/2012,4/25/2016,Cycle Inspection / Initial Inspection
41284205,NINTH STREET ESPRESSO,MANHATTAN,75,9 AVENUE,10011,2122282930,Caf̩/Coffee/Tea,7/23/2012,Violations were cited in the following area(s).,06D,Critical,10,A,7/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
41495839,ANTHI'S GREEK FOOD,MANHATTAN,614A,AMSTERDAM AVENUE,10024,2127871007,Greek,6/11/2012,Violations were cited in the following area(s).,06E,Critical,9,A,6/11/2012,4/25/2016,Cycle Inspection / Initial Inspection
41564956,RADIO CITY MUSIC HALL,MANHATTAN,1260,AVENUE OF THE AMERICAS,10020,2124857000,American,10/10/2012,No violations were recorded at the time of this inspection.,,Not Applicable,0,A,10/10/2012,4/25/2016,Cycle Inspection / Initial Inspection
41499185,BURGER & BARREL,MANHATTAN,25,WEST HOUSTON STREET,10012,2123347320,American,10/3/2012,Violations were cited in the following area(s).,02G,Critical,10,A,10/3/2012,4/25/2016,Cycle Inspection / Re-inspection
41612697,THE LOUISE/SALOON,MANHATTAN,1584,YORK AVENUE,10028,2125705454,American,12/13/2012,Violations were cited in the following area(s).,08A,Not Critical,12,A,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41693250,YEAH SHANGHAI DELUXE,MANHATTAN,50,MOTT STREET,10013,2125664884,Chinese,11/21/2012,Violations were cited in the following area(s).,04M,Critical,10,A,11/21/2012,4/25/2016,Pre-permit (Operational) / Re-inspection
41222773,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,55,WEST   55 STREET,10019,2122454655,Donuts,12/21/2012,Violations were cited in the following area(s).,10F,Not Critical,6,A,12/21/2012,4/25/2016,Cycle Inspection / Re-inspection
40399090,EUROPA CAFE,MANHATTAN,1177,AVENUE OF THE AMERICAS,10036,2125757272,Caf̩/Coffee/Tea,8/3/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,8/3/2012,4/25/2016,Cycle Inspection / Re-inspection
40795021,TAO RESTAURANT,MANHATTAN,42,EAST   58 STREET,10022,2128882288,Asian,10/3/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,10/3/2012,4/25/2016,Cycle Inspection / Initial Inspection
40424633,MANNA HOUSE,MANHATTAN,125,MOTT STREET,10013,2129663766,Bakery,12/12/2012,Violations were cited in the following area(s).,10F,Not Critical,26,B,12/12/2012,4/25/2016,Cycle Inspection / Re-inspection
41377149,BARCLAYS  CLIENT DINING ROOM,MANHATTAN,745,7 AVENUE,10019,2125262159,American,7/24/2012,Violations were cited in the following area(s).,02G,Critical,7,A,7/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
41029140,DUMPLING MAN,MANHATTAN,100,ST MARKS PLACE,10009,2125052121,Chinese,10/22/2012,Violations were cited in the following area(s).,04L,Critical,9,A,10/22/2012,4/25/2016,Cycle Inspection / Initial Inspection
40592296,3 DELI & GRILL,MANHATTAN,133,EAST   55 STREET,10022,2124863272,American,10/17/2012,Violations were cited in the following area(s).,06C,Critical,8,A,10/17/2012,4/25/2016,Cycle Inspection / Re-inspection
40482841,LINCOLN PLAZA CINEMAS,MANHATTAN,30,LINCON PLAZA,10023,2127573458,American,8/29/2012,Violations were cited in the following area(s).,05H,Critical,35,C,8/29/2012,4/25/2016,Cycle Inspection / Re-inspection
40870509,RED STAR CHINESE RESTAURANT,MANHATTAN,2525,ADAM CLAYTON POWELL JR BOULEVARD,10039,2122819281,Chinese,12/20/2012,Violations were cited in the following area(s).,04J,Critical,52,C,12/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41350364,HUDSON RIVER TRADING,MANHATTAN,32,OLD SLIP,10005,2122931921,American,9/19/2012,Violations were cited in the following area(s).,08C,Not Critical,6,A,9/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
41443726,MCKENNA'S PUB,MANHATTAN,250,WEST   14 STREET,10011,2122552889,American,8/13/2012,Violations were cited in the following area(s).,08A,Not Critical,14,B,8/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41338973,PRIME CAFE,MANHATTAN,125,WEST   26 STREET,10001,7185135112,American,12/17/2012,Violations were cited in the following area(s).,04H,Critical,7,A,12/17/2012,4/25/2016,Cycle Inspection / Initial Inspection
40511169,THE CENTRAL BAR,MANHATTAN,109,EAST    9 STREET,10003,2125295333,American,12/14/2012,Violations were cited in the following area(s).,04N,Critical,15,B,12/14/2012,4/25/2016,Cycle Inspection / Re-inspection
40756287,BARBARESCO,MANHATTAN,843,LEXINGTON AVENUE,10065,2125172288,Italian,10/10/2012,Violations were cited in the following area(s).,08A,Not Critical,10,A,10/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41690085,PERGOLA,MANHATTAN,109,WEST   39 STREET,10018,2127682211,Delicatessen,10/3/2012,Violations were cited in the following area(s).,10B,Not Critical,13,A,10/3/2012,4/25/2016,Pre-permit (Operational) / Re-inspection
40400483,STARBUCKS,MANHATTAN,2252,BROADWAY,10024,2127211267,Caf̩/Coffee/Tea,6/4/2012,Violations were cited in the following area(s).,10F,Not Critical,10,A,6/4/2012,4/25/2016,Cycle Inspection / Re-inspection
41266025,NY SKYRIDE,MANHATTAN,350,5 AVENUE,10118,2122799777,Hotdogs/Pretzels,4/23/2012,Violations were cited in the following area(s).,10B,Not Critical,2,A,4/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
40729164,JULIUS,MANHATTAN,159,WEST   10 STREET,10014,2122431928,American,12/20/2012,Violations were cited in the following area(s).,04L,Critical,12,A,12/20/2012,4/25/2016,Cycle Inspection / Re-inspection
40560407,DEVON & BLAKELY,MANHATTAN,650,FIFTH AVENUE,10019,2124890990,American,8/28/2012,Violations were cited in the following area(s).,02G,Critical,12,A,8/28/2012,4/25/2016,Cycle Inspection / Initial Inspection
41674459,LA MARINA,MANHATTAN,348,DYCKMAN STREET,10034,2125676300,American,9/19/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,9/19/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
41347358,LUGO CAFFE,MANHATTAN,1,PENN PLAZA,10119,2127602700,Italian,9/25/2012,Violations were cited in the following area(s).,02G,Critical,26,B,9/25/2012,4/25/2016,Cycle Inspection / Re-inspection
40937072,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,686,8 AVENUE,10036,2123823030,Pizza,5/24/2012,Violations were cited in the following area(s).,04N,Critical,12,A,5/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
41014384,TONIC TIMES SQUARE,MANHATTAN,727,7 AVENUE,10019,2123821059,American,9/18/2012,Violations were cited in the following area(s).,02G,Critical,7,A,9/18/2012,4/25/2016,Cycle Inspection / Re-inspection
40397486,CREDIT AGRICOLE-CBI EXECUTIVE ROOM,MANHATTAN,1301,AVENUE OF THE AMERICAS,10019,2122617104,French,9/21/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,9/21/2012,4/25/2016,Cycle Inspection / Initial Inspection
41386543,KENNEDY'S CHICKEN SANDWICHES,MANHATTAN,3789,BROADWAY,10032,2122818144,Chicken,11/15/2012,Violations were cited in the following area(s).,10E,Not Critical,9,A,11/15/2012,4/25/2016,Cycle Inspection / Re-inspection
41687345,JACK DOYLES PUB & RESTAURANT,MANHATTAN,240,WEST   35 STREET,10001,2122681255,Irish,12/21/2012,Violations were cited in the following area(s).,10C,Not Critical,12,A,12/21/2012,4/25/2016,Pre-permit (Operational) / Re-inspection
40394176,MOONSTRUCK EAST,MANHATTAN,449,THIRD AVENUE,10016,2122131100,American,11/27/2012,Violations were cited in the following area(s).,04M,Critical,6,A,11/27/2012,4/25/2016,Cycle Inspection / Re-inspection
41372373,HERB'N KITCHEN & LOBBY LOUNGE @ HILTON HOTEL,MANHATTAN,1335,AVENUE OF THE AMERICAS,10019,2125867000,American,10/4/2012,Violations were cited in the following area(s).,02B,Critical,40,C,10/4/2012,4/25/2016,Cycle Inspection / Re-inspection
41703720,FRESH TORTILLAS GRILL,MANHATTAN,573,2 AVENUE,10016,2122529494,Tex-Mex,12/19/2012,Violations were cited in the following area(s).,04L,Critical,10,A,12/19/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
41293456,MERMAID OYSTER BAR,MANHATTAN,79,MACDOUGAL STREET,10012,2122600100,Seafood,10/5/2012,Violations were cited in the following area(s).,10B,Not Critical,8,A,10/5/2012,4/25/2016,Cycle Inspection / Re-inspection
41653737,NAPOLI PIZZA & PASTA,MANHATTAN,152,EAST  110 STREET,10029,2123691258,Pizza/Italian,12/20/2012,Violations were cited in the following area(s).,08A,Not Critical,11,A,12/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41237861,CIPRIANI 42ND STREET,MANHATTAN,110,EAST   42 STREET,10017,6467230822,Italian,12/19/2012,Violations were cited in the following area(s).,04K,Critical,13,A,12/19/2012,4/25/2016,Cycle Inspection / Re-inspection
40872433,STARBUCKS,MANHATTAN,471,BROADWAY,10013,2122198787,Caf̩/Coffee/Tea,8/20/2012,Violations were cited in the following area(s).,06D,Critical,11,A,8/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
41574056,LE PAIN QUOTIDIEN,MANHATTAN,708,3 AVENUE,10017,6467360949,French,11/29/2012,Violations were cited in the following area(s).,10H,Not Critical,2,A,11/29/2012,4/25/2016,Cycle Inspection / Initial Inspection
40374415,OMEN JAPANESE CUISINE,MANHATTAN,113,THOMPSON STREET,10012,2129258923,Japanese,8/15/2012,Violations were cited in the following area(s).,06B,Critical,22,B,8/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40946956,B-SIDE,MANHATTAN,204,AVENUE B,10009,2124754600,American,8/9/2012,Violations were cited in the following area(s).,10F,Not Critical,9,A,8/9/2012,4/25/2016,Cycle Inspection / Initial Inspection
40829831,KO-SUSHI JAPANESE RESTAURANT,MANHATTAN,1619,YORK AVENUE,10028,2127728838,Japanese,3/22/2012,Violations were cited in the following area(s).,06C,Critical,17,B,3/22/2012,4/25/2016,Cycle Inspection / Re-inspection
